item_idx,n_desc,bleu_mean,bleu_min,bleu_max,bleu_std
1263,5,0.02123086465943286,0.00896340311221506,0.045466972369917126,0.011802087733747746
1264,5,0.011849927417367215,0.0069654510261311945,0.017298187366649485,0.0031441915944690198
1265,5,0.020942603717452594,0.008377327930229588,0.0491860237427222,0.011781495834016494
1266,5,0.01420433405933777,0.004429096899949319,0.03109754171746996,0.007235537696898629
1267,5,0.016057625522026588,0.0036360947547236654,0.04934494673001858,0.012140455760741183
1268,5,0.039937964804909395,0.010116905680857376,0.12409597120849801,0.03555953489376193
1269,5,0.016314677494382496,0.004862611186225073,0.07772174600740504,0.021329320194479376
1270,5,0.01939529763959707,0.008236724918853819,0.09562406574442013,0.02173592830986902
1271,4,0.012619455743613098,0.00560791611282659,0.02022202784230022,0.004266493069161151
1272,5,0.012446777617244043,0.003528851735140795,0.021980503399839906,0.005607198886772446
1273,4,0.07505952436047998,0.010331208012220438,0.1986256068413474,0.07904854361648048
1274,5,0.0373744767520854,0.006711548325952655,0.1777835117834348,0.04883265436464708
1275,5,0.016857305552162367,0.005803437161904481,0.03925345689749394,0.007779751118828425
1276,5,0.013767149319299324,0.0031566966565325675,0.03958755899435821,0.010512505599890238
1277,4,0.014651882145115267,0.009031565546286669,0.021377723941583868,0.004056525106639118
1278,5,0.014092117273762472,0.005006356419124137,0.029335609328344198,0.007377986149406587
1279,5,0.05466814196820866,0.017422564984992298,0.13380161378318955,0.043159205602126806
1280,4,0.016187653839529356,0.012607704921829504,0.026801651563557783,0.005053923597691011
1281,5,0.023037964256361728,0.007271299710874335,0.1336412760311249,0.03685850575660299
1282,5,0.03043352441687419,0.003985026275819998,0.14614031921776124,0.03732424780911015
1283,5,0.037762087998313446,0.012811196481971663,0.13264759167412227,0.03320993818841784
1284,5,0.012115921856441758,0.009985505042726254,0.015842132538336173,0.0015671939379473237
1285,5,0.017415722228326266,0.008683728271751297,0.03958755899435821,0.008266774381655826
1286,5,0.027326936978209572,0.0062782379534376785,0.11653907453915101,0.030286700273084173
1287,5,0.01792334832503869,0.010620974306814997,0.02945642544824925,0.006746186307806724
1288,5,0.01621869331989,0.006172817896022014,0.04636642813683707,0.011722505557287474
1289,5,0.009892843997990019,0.003774051772383237,0.01851974703879588,0.0038932911484235813
1290,5,0.015102552319195823,0.0,0.04449945957170705,0.011597242163659734
1291,5,0.012472416638886989,0.0009403112302329594,0.025281168697394947,0.007970042720680299
1292,4,0.027915228555567,0.00641755192884693,0.07191322281163627,0.02492059528083319
1293,5,0.025469316860089807,0.009883930298320588,0.060745880708766846,0.014082616747511342
1294,5,0.011268198978804373,0.0,0.030418507260451626,0.008674272170161252
1295,4,0.013283638458391278,0.0,0.030490951355562495,0.009837820563318507
1296,5,0.015143404332377592,0.008872369098171299,0.027219913803267486,0.0065472833185179005
1297,5,0.029456432751381767,0.004200972341888873,0.1243018504102695,0.03262321253643493
1298,5,0.02339760643555931,0.006980705362777759,0.060905111119656574,0.016512884543302853
1299,5,0.026919642398341465,0.0050391471358005755,0.07095526809637817,0.020319522149330877
1300,5,0.01672234619629733,0.008745129303390931,0.026801651563557783,0.006344825992499439
1301,5,0.016491093374602465,0.0034886893419864254,0.02878787818101127,0.006355751757361506
1302,5,0.016450790589552962,0.008045907370796052,0.02816236207011613,0.007623891487034718
1303,5,0.046297563778671204,0.011509237416102143,0.33124989794664067,0.09653345208747309
1304,5,0.011718212140246613,0.0,0.0289395234284078,0.008746109852924053
1305,5,0.012300103439266599,0.0039846146098902035,0.04336229241177081,0.00878086428133451
1306,5,0.015100314232685102,0.011451997463067555,0.024218026052883736,0.003902290071366126
1307,5,0.014560537836368553,0.008066226165269322,0.02749656445754897,0.006053938776652566
1308,4,0.019655819413802955,0.009592413546959399,0.058959702699627886,0.018405844569603872
1309,5,0.043162957991570584,0.006613778672801885,0.18519747038795875,0.05058372551340807
1310,4,0.03208131799120257,0.012324708587813574,0.11633270842295028,0.03671526726969342
1311,5,0.014474863490558576,0.009505116453442368,0.02432542569851428,0.004024184102614841
1312,5,0.02396053637110058,0.002973696989278115,0.09186672262412118,0.022221513269822697
1313,5,0.010988741346685066,0.002732442643644986,0.020144990145560468,0.005030229694052348
1314,5,0.022922600001795575,0.009304916145161688,0.056066684111954215,0.013331933924922807
1315,5,0.034987418730202266,0.006711548325952655,0.21869766863251183,0.06298084539461182
1316,5,0.019079573269288837,0.00248260429663761,0.0635802343163574,0.014040305010790071
1317,5,0.010791301092083335,0.0,0.019316954186233335,0.0052117072019520205
1318,5,0.013578859429465785,0.001866713113764509,0.051408435496767796,0.013226422354168635
1319,5,0.016038657585520876,0.010783936034727756,0.024218026052883736,0.0034066744942228134
1320,5,0.01815790804857128,0.0,0.06280307000561364,0.016702893186433407
1321,5,0.02562512550388507,0.006840172250303151,0.10435185733665414,0.027790623884053296
1322,5,0.017587391460572654,0.004476603183992057,0.039524926351130286,0.009659840395895505
1323,5,0.014067335799590741,0.005803437161904481,0.027215738798954708,0.0057492700862419675
1324,5,0.009704386347111387,0.0,0.026886325725138435,0.009879315846593859
1325,5,0.013615875639772592,0.0008810860551309504,0.03342866121562732,0.010697934392825455
1326,5,0.023304120291508707,0.0012863776274236103,0.057259987315337754,0.01835320893902734
1327,4,0.019293135763145224,0.008491504432461397,0.025717247215323175,0.006907866642500434
1328,4,0.01859951843484944,0.008099349011360245,0.05796994103455468,0.01813497433905464
1329,4,0.01384104095160621,0.004130906582317207,0.022416933501922302,0.007236975509759344
1330,5,0.019213307324508634,0.0,0.031177153206263575,0.009450074142528105
1331,5,0.029263705130473983,0.011383800122282609,0.06085990147808784,0.020109640655552503
1332,5,0.027943949988102724,0.005530029391566857,0.15896519992112562,0.04066875172367936
1333,5,0.02297109573082124,0.0044898990925144695,0.07818026840840951,0.02103724027541438
1334,5,0.016201540562834158,0.01018667192417471,0.030336688657626655,0.007215147777288577
1335,5,0.03455302117562241,0.007927718703175782,0.20287366424876008,0.05745996645400281
1336,5,0.03556232955868917,0.005818092916873683,0.10435185733665414,0.029181123736734437
1337,5,0.00822026235874357,0.0,0.020144990145560468,0.00564819687640774
1338,5,0.04041319163795007,0.0076092508819126,0.2108445456905127,0.05894585607348076
1339,5,0.013627937888229918,0.007018547342910726,0.022889127940682732,0.005020954428975243
1340,5,0.04644015989967318,0.016256023404232836,0.14091461125525326,0.04117393407683078
1341,5,0.018743826834777478,0.004682015346886826,0.04616579593585224,0.011321589148055302
1342,5,0.055071467825356005,0.007719338292156749,0.2025790466186438,0.06506956940191651
1343,5,0.00974178633521498,0.0,0.02437996432892814,0.008779615492917156
1344,5,0.02307340397159237,0.010533932190887243,0.07157515419129247,0.01894577690646861
1345,5,0.022018082037165855,0.00651922897335755,0.05949757664833034,0.016573021992434996
1346,5,0.010025513192654167,0.001433066613590882,0.015775377779808884,0.004629517174880175
1347,5,0.029319608951331365,0.0,0.09669265690880861,0.025933112947651483
1348,5,0.015128767829491865,0.0074312040426453155,0.035720185757984545,0.0067152864899449
1349,5,0.009922895400991305,0.0009817442668607031,0.021377723941583868,0.0070120409595124025
1350,5,0.019697149521145728,0.005997856664437226,0.052012044759585395,0.015329664942621725
1351,5,0.04976262564514825,0.009108946940221201,0.2680165156355778,0.07637121487396688
1352,5,0.013095990641900165,0.0,0.02009061720672287,0.005812193852839818
1353,5,0.03855128561663701,0.0,0.25950561931628224,0.07672197544493473
1354,5,0.013201635676299358,0.0,0.05039518688486959,0.012943751560489936
1355,5,0.018148969380150034,0.007355452329627986,0.04108404733153058,0.00981834317299675
1356,5,0.03485937320096644,0.009818890465854024,0.15411659730503563,0.04286232502997766
1357,5,0.03411345250149348,0.0,0.1584450133726893,0.04550452743033289
1358,5,0.05297614859145814,0.013618796864073041,0.1378592993183041,0.04780103872369593
1359,5,0.01577799326283392,0.0,0.03288164697569687,0.008874638467975987
1360,5,0.0175992688066348,0.0070629468826119614,0.04620256681003074,0.012225518851457059
1361,5,0.01498698265738312,0.0,0.033241378434410024,0.012046567038518667
1362,5,0.024338105799545186,0.0059392067147157985,0.12002450435910103,0.03311682056173509
1363,5,0.009622457024094835,0.0015262487296529876,0.023932595221309683,0.005912345957906618
1364,4,0.013953571328739553,0.007402592137125811,0.02310128340501537,0.004838870887328146
1365,3,0.01703819649434555,0.013679192123121896,0.020200106912694155,0.002912830102256192
1366,5,0.06414715383569428,0.026920508809559315,0.2537891533752674,0.06728796635598296
1367,5,0.01339713320518118,0.0,0.03462612267995555,0.00991948017222538
1368,4,0.02779039050237342,0.006948012430645828,0.04857956790684703,0.01709906009776865
1369,5,0.030171979499384678,0.010232590214732839,0.09018015286108234,0.02562972908092663
1370,5,0.020183993834695962,0.0,0.10752875081378005,0.02713264974189018
1371,5,0.011986115876172033,0.0,0.027854685173648884,0.006656960820624531
1372,5,0.017905940345025108,0.009031565546286669,0.028927969316143217,0.006434945017522786
1373,4,0.053191477273820655,0.013679192123121896,0.14216645907653844,0.04427284806837619
1374,5,0.018497593190948812,0.0,0.039530883746698414,0.013714938734640884
1375,5,0.017995831788383116,0.0,0.051366639095059535,0.01384288759973419
1376,5,0.013082416779796793,0.0010173345154390343,0.03320585776558893,0.008160048120573572
1377,5,0.016663922702608098,0.0,0.0754582773468547,0.01718063988078016
1378,5,0.01456928767942102,0.0,0.05415315253510895,0.013835026782129082
1379,5,0.02415667409805817,0.009223993965957964,0.10435185733665414,0.027611315755040184
1380,5,0.025560788369931954,0.0063496761903206154,0.07432998184513635,0.022373310798739214
1381,4,0.014625851620424951,0.0015297694271124767,0.030934588294313718,0.011212566702778575
1382,5,0.008655764873012556,0.0010477938056914066,0.015815216252224023,0.003915346313069314
1383,5,0.008007208357595911,0.0009257929305844112,0.02014802143886965,0.006030470064471266
1384,5,0.017968853108017883,0.003855598002963863,0.057259987315337754,0.015975170301178437
1385,4,0.01830743022423217,0.012463606455186824,0.029091967494005277,0.006206263363749525
1386,5,0.019083998266400583,0.002556030930238222,0.0740789881551835,0.019306523765854414
1387,5,0.03878379945587164,0.005601434560795967,0.11084119214562044,0.038563239730523766
1388,5,0.020653721445893596,0.008011213307186082,0.052597910799157106,0.013511592534558838
1389,5,0.005783262432086058,0.0,0.01880756769245147,0.007520495026114915
1390,5,0.0211039821214285,0.0,0.0810371533925042,0.02199902756798842
1391,5,0.02833774220749476,0.008734116980604186,0.05796994103455468,0.017014686247836995
1392,5,0.028443151806840723,0.0,0.08012120435729668,0.0270979254102312
1393,4,0.01508215917607674,0.0,0.028753380961256264,0.010253603503358823
1394,5,0.04916924858424102,0.01749211671948936,0.11902363807507334,0.03296834989934828
1395,5,0.005668137462328487,0.0013513911532179819,0.014669198133192292,0.0037398231534515295
1396,5,0.022518784209935187,0.010832424511493322,0.051366639095059535,0.010854067627909868
1397,5,0.010847373912262008,0.0,0.016891032976324306,0.004854493038574174
1398,5,0.028237535189092288,0.007377679714575633,0.05719048111339725,0.018291999557195036
1399,5,0.01910467923754264,0.010802314890908065,0.03137117071514878,0.006958413174004427
1400,5,0.024027225159178236,0.012300686288463768,0.06145517139097887,0.0150201207363396
1401,5,0.027052545432430446,0.007913247271422612,0.12624426670185632,0.03536132919464303
1402,5,0.010873164891926985,0.004194471627170932,0.017502413882486995,0.004538240299755307
1403,4,0.02346099571956647,0.0122858765681624,0.04863029633985018,0.012489389088093524
1404,5,0.04079810147488665,0.0,0.28889830842564407,0.08413292395189562
1405,5,0.020155401318937696,0.011392347428286844,0.028381604237767786,0.007358346565791941
1406,5,0.019833075005415292,0.0,0.05969722795901981,0.01596670476236823
1407,4,0.04437289120193211,0.011277537484327563,0.1487964117124549,0.04699138441905516
1408,4,0.05270466309644071,0.015718877363021206,0.1912481314888403,0.06047013835501021
1409,4,0.029271105310760593,0.008649817571235285,0.08350331161537673,0.026382374257573053
1410,4,0.014693837854524217,0.0,0.04449945957170705,0.018957489527508725
1411,4,0.01830735011913753,0.012764741709898067,0.030212060446303448,0.005979816664161374
1412,4,0.03543339683431632,0.014628063653657535,0.06870188378808782,0.01991244813994078
1413,5,0.038037873226227065,0.007816435614790406,0.17640935678498615,0.04982790518406443
1414,4,0.018331271742583446,0.012556107852991516,0.030264237107599956,0.006818456358521861
1415,4,0.023323107982480763,0.01284618972676772,0.0381607811464067,0.008674744646972519
1416,5,0.026985294389872634,0.01090871466388692,0.05121488961114836,0.014423614716598424
1417,5,0.010700393180395196,0.0014279340036412152,0.02209274791753738,0.005583738779150071
1418,5,0.01509088388620726,0.0010084861611910011,0.04269823452354303,0.012715232814059436
1419,4,0.015200445154820427,0.009975840318370089,0.02886589539106327,0.006573530016456314
1420,5,0.020179450875525286,0.0,0.06468490584192432,0.01886905634186372
1421,5,0.014516592865504793,0.0057817803611530435,0.026920508809559315,0.006134640895833285
1422,5,0.015320505487398476,0.010182425646195498,0.027215738798954708,0.006026410670183777
1423,5,0.02248802497770481,0.009883930298320588,0.07629273292796578,0.018942968650596928
1424,5,0.012984978823710438,0.005289524550225357,0.03058760346458022,0.006503526922383973
1425,5,0.014761776947590167,0.011451997463067555,0.027854685173648884,0.0046437992281917525
1426,4,0.024488223519247048,0.011065472484329979,0.06543599555021161,0.019855430605559603
1427,5,0.034689244937760544,0.007096355384346295,0.19667812291861894,0.055724982131276114
1428,5,0.01783335809596654,0.005458396452657019,0.03374378457966304,0.009546706164652311
1429,5,0.023226679271158908,0.005043576168330867,0.08309327583315261,0.019289287257727838
1430,5,0.012436107149552183,0.0,0.025717247215323175,0.008086665701320925
1431,5,0.024099944263545132,0.008315451309123353,0.048746715608426264,0.01368260984859931
1432,5,0.011826537972423695,0.0,0.024010981785257506,0.008177410108081372
1433,3,0.028169539981380377,0.014107968674307315,0.03994041449448101,0.01134187819240515
1434,5,0.00930380067517238,0.0,0.018476860420522198,0.007269081246166372
1435,5,0.01589812733555706,0.0,0.04878371653000168,0.01307109696213987
1436,5,0.022994447418184946,0.00856161115842984,0.0768968397262906,0.02076418849896834
1437,5,0.036491494160072156,0.00618130266547955,0.16053381456763358,0.051154846164693527
1438,5,0.012225286961831361,0.0,0.0236661293256479,0.007530631668696328
1439,4,0.028720270714752583,0.009068173153927923,0.07348477284360264,0.02267157564375152
1440,5,0.018160979811847378,0.00843165647091096,0.039073802494525016,0.009793028124044532
1441,5,0.029108380849908154,0.014400124446705301,0.06255204186221013,0.015167485147074462
1442,4,0.02410509323572894,0.00924589057951918,0.051366639095059535,0.014051256423884299
1443,5,0.0325026459965058,0.0,0.2082198320914845,0.06027432188982933
1444,4,0.03891628187993696,0.0,0.07029695662739609,0.028045309142908776
1445,5,0.04275949724140759,0.011228968297774719,0.2676032275663791,0.0771158304831444
1446,5,0.07289873560909826,0.011626467171105279,0.32468272701011225,0.09838991415320318
1447,5,0.023798896724083588,0.008308411091446343,0.09615094003919297,0.02001714485488813
1448,5,0.008729483030866632,1.2577814023043072e-05,0.0319931647204462,0.008752404203743184
1449,5,0.01486981714875256,0.006773997785966051,0.026902937526044817,0.006968680254378275
1450,5,0.012064175819961843,0.006926232457695115,0.02598161264714833,0.005377279745171897
1451,5,0.016466353741250557,0.009471073335823832,0.033241378434410024,0.007510039416589201
1452,5,0.017978701896435835,0.004834671008118712,0.03411645077034132,0.009504190318690807
1453,5,0.0162147919163977,0.008396775394926392,0.026920508809559315,0.005571047681625364
1454,5,0.03172957357858535,0.004983979393329406,0.17278330851481752,0.048625904783038666
1455,5,0.01748385911202405,0.008745129303390931,0.03370129264673146,0.008892763819149658
1456,5,0.015480959160283681,0.0028906532029236505,0.03176605498590709,0.007539762662437994
1457,5,0.016447068559482657,0.007484864234270019,0.03367004718165569,0.0076640757165381745
1458,5,0.00979462690082255,0.0,0.02253741272267485,0.0070941420839755786
1459,5,0.015338045875822997,0.010204337899122706,0.02560744480557418,0.004242912488682975
1460,5,0.032535098151299534,0.0,0.12829843029207522,0.03284852966521153
1461,5,0.012881750205033474,0.005955458111900527,0.022889127940682732,0.004983952078279512
1462,5,0.029114474083528165,0.0061403231469366795,0.08914609827874222,0.02480582530170541
1463,5,0.01862120002471688,0.007025357607948558,0.02878787818101127,0.007476997808519466
1464,4,0.025631874682940693,0.006915514591064894,0.06131236432334349,0.02295989075110715
1465,5,0.02458302062046189,0.014514683729032455,0.04934494673001858,0.01082011743217916
1466,5,0.018721245466710577,0.008315451309123353,0.04840461225938483,0.012166589497287645
1467,5,0.011214432701822114,0.006189243797885522,0.01859351593152887,0.0031291253462833336
1468,4,0.028939466498323654,0.015718877363021206,0.06565383236906902,0.018377865587993147
1469,5,0.011544123099450687,0.005279347789155559,0.021509412767804163,0.005023512237224196
1470,5,0.014728246234956222,0.006510394289348095,0.03374378457966304,0.007689481452005999
1471,5,0.02544728688658985,0.01310368481704471,0.07084817052856193,0.017876799447824887
1472,5,0.02430588306674089,0.009444587742477395,0.06585201949844262,0.017343395819827863
1473,5,0.02598657614485233,0.00897834737749666,0.0491860237427222,0.01419531765325483
1474,4,0.01363331782598882,0.0,0.02878787818101127,0.009107105809267024
1475,5,0.03717391934199134,0.005355282777295618,0.1777835117834348,0.050322887496313445
1476,5,0.015358057259686236,0.008070340730148975,0.026109054343513675,0.006550870401381375
1477,5,0.02416207605774181,0.009240483237897763,0.0661507607186886,0.018295898594664416
1478,5,0.016708447623472806,0.0033359944723128803,0.048746715608426264,0.012916088690221098
1479,5,0.017063699894976678,0.009474980272538827,0.03440134693333791,0.006905622792966571
1480,5,0.010403135268798895,0.0,0.020345970436499224,0.0072855892490483925
1481,5,0.02086688702979835,0.0033509943100288953,0.05141319402762075,0.014094498000675162
1482,5,0.021948939121596133,0.01076861351781523,0.044047629893173255,0.009167942949811813
1483,4,0.025515134176131635,0.0037539661238538305,0.09264863757089695,0.031742850575829686
1484,5,0.021396293517972755,0.007419501124104165,0.048746715608426264,0.01345971272737527
1485,5,0.016299058668085457,0.00685595092162731,0.027748702735605823,0.006133358950949774
1486,5,0.025376086378742845,0.008315451309123353,0.04840461225938483,0.011595880808778202
1487,5,0.05912291650033867,0.010407899121109614,0.22503568338826274,0.06103940727181513
1488,5,0.022115272218461275,0.0075961425634876725,0.045369162058327285,0.012784588949853468
1489,5,0.022088130913212822,0.007183653723733976,0.11391856953132565,0.031166896377237983
1490,5,0.018614155120143264,0.0,0.05290617868011359,0.01735205711969704
1491,5,0.013059334370617449,0.004947379139146681,0.03264414736511547,0.007471933270248389
1492,4,0.01213746383374708,0.008580791159409903,0.02054901307230194,0.00405707033793067
1493,5,0.020563865415776223,0.0044898990925144695,0.061175206929160446,0.015053741787513278
1494,4,0.02875104869569727,0.005304189045657985,0.1075467277016126,0.03683934396791996
1495,5,0.05401005298933852,0.0217874511852297,0.17694975149532557,0.04574142080427734
1496,5,0.03732452305487331,0.008099349011360245,0.19383418023456653,0.05374664990219454
1497,4,0.010601810917235876,0.007530094129003774,0.012034130950069917,0.0013282305008386248
1498,3,0.020803784596455606,0.011988048353388247,0.03678208851801446,0.012225766718351449
1499,4,0.013598975028820993,0.002770166820146267,0.02560744480557418,0.008664282739596784
1500,5,0.03649028884606122,0.011401756004125789,0.09950615774798435,0.030146215028085125
1501,5,0.02280315002909818,0.0032855825056835536,0.08032915292474029,0.0229835211905076
1502,5,0.009675269043599773,0.0,0.019900763312868126,0.006516734849942509
1503,4,0.02127696919631872,0.004284400774059628,0.06917420640213606,0.022579034280774204
1504,4,0.026448890130412323,0.008045907370796052,0.051366639095059535,0.012395656058965926
1505,5,0.019353870832594825,0.007474154188604122,0.056032632793445426,0.013851862695169909
1506,5,0.02489163175614338,0.0,0.13400825781778894,0.037688201643443296
1507,5,0.02475695806306824,0.003357453870906748,0.1051377297031591,0.028531485912923846
1508,5,0.05194780465227995,0.010480601989299657,0.38757051682614635,0.11442731173950196
1509,5,0.05041805628541298,0.0053873487594620195,0.17895706401541522,0.05069465827334807
1510,4,0.018159138497993152,0.008140146104416901,0.03288164697569687,0.008138810494551169
1511,5,0.03730982155533034,0.007451760820035526,0.14411291670643006,0.03983913175725434
1512,5,0.04054167562146599,0.011455580915955037,0.1771672685027266,0.04295681544290933
1513,5,0.03355065573974325,0.0,0.22534541122537993,0.06590187565892733
1514,5,0.04544594645942568,0.0,0.2915369229944523,0.08394311627854431
1515,5,0.015185662032398756,0.010182425646195498,0.02729967835246154,0.005669289199562026
1516,5,0.013540290525920495,0.006339552160435529,0.02310128340501537,0.004583846440761706
1517,4,0.018955319021068978,0.010802314890908065,0.0341599190576228,0.008478000946705559
1518,5,0.04461964654579696,0.0071198997517124924,0.2726678097417387,0.08152578459989011
1519,5,0.03574761716401458,0.009474980272538827,0.11408424519986968,0.033335857540528986
1520,3,0.006669590546764807,0.0,0.010900096978029118,0.005250934215934741
1521,5,0.015898332366870896,0.008083346489298072,0.025005465904205416,0.005720345651609961
1522,4,0.013309384807476959,0.0034682568190146828,0.030656262939096176,0.007217933163026237
1523,4,0.024358789317311693,0.01553712569276035,0.03306446654126846,0.007154527701912173
1524,5,0.015524327413336342,0.010363803270539105,0.02123934952630704,0.0023316774131063468
1525,5,0.038382259411767976,0.012464633492045013,0.1430777822605315,0.0387552355367704
1526,5,0.01677443373421998,0.012463606455186824,0.033241378434410024,0.006101088117040945
1527,5,0.014925046824731673,0.0016734860537934734,0.03076101042510819,0.011192990717336601
1528,4,0.07565583481607478,0.009793255205957545,0.28889830842564407,0.10124179307674962
1529,4,0.03002091072171835,0.018798317647335087,0.04740604259878138,0.009900895932108902
1530,3,0.022514679548836344,0.022416933501922302,0.022710171642664416,0.00015142752474227102
1531,5,0.01994128851264266,0.01224595833134938,0.0344150871658505,0.007699896951530943
1532,5,0.013983919844641913,0.00897834737749666,0.02101654884156187,0.003978500438051268
1533,3,0.020925074184405413,0.009592413546959399,0.03367004718165569,0.010651112068868665
1534,5,0.03750622928368326,0.0036261234796428248,0.2477428144629345,0.07217801479448965
1535,5,0.01748234208458017,0.0057437141697721725,0.04840461225938483,0.011101325620276976
1536,5,0.013260430076255564,0.006202484131090782,0.020257721280231414,0.004680179397869942
1537,5,0.03449542878996423,0.005683964035314611,0.10682827247639556,0.028249416471344838
1538,4,0.021161337524014542,0.01033114956441737,0.05719048111339725,0.016894319693730533
1539,5,0.011032992427437101,0.0013383027180832055,0.027192678180279588,0.008647467773931567
1540,5,0.018335705699939274,0.009068173153927923,0.030064545690526145,0.00743646802506276
1541,5,0.09642848435893178,0.018045830474198395,0.3456448437730787,0.09999485502618073
1542,5,0.008682106213275326,0.0,0.017398984878730765,0.00446147118064952
1543,5,0.012437437224207292,0.0,0.026116641016839092,0.007032304824872016
1544,5,0.015493315458334572,0.005966288299522305,0.036393742223820025,0.00845688206507087
1545,4,0.04395362056099968,0.003217153281103461,0.18975524537465374,0.06809739585766056
1546,5,0.012336666693530386,0.0,0.023050898626566643,0.005623085274013401
1547,5,0.017157600693012625,0.0,0.048853266442119264,0.012219602359740763
1548,5,0.014606257347608606,0.0059424033062781805,0.03572673091368897,0.009708644388321816
1549,5,0.05381776940463874,0.012232689321294047,0.22866722231574907,0.06315953622148304
1550,4,0.02679456376275101,0.008626702803161024,0.06505161691581002,0.02536249071758403
1551,5,0.030495815648091028,0.006172817896022014,0.16767849550785174,0.04548500459646541
1552,5,0.021637147953123062,0.006643990224254875,0.056066684111954215,0.013015008443648474
1553,4,0.020459847186302848,0.009818890465854024,0.05538696232597745,0.016324129806442163
1554,5,0.02009703046157724,0.007402592137125811,0.04271802513581977,0.011660180194343511
1555,5,0.011956975216420505,0.005643716928095653,0.024010981785257506,0.0047292695638851585
1556,5,0.019176072110996548,0.0,0.12436722085116984,0.03623384765748328
1557,5,0.0639850406025668,0.013679192123121896,0.2808691883279909,0.077981440794181
1558,5,0.01822859627994584,0.0025624462310001937,0.07044026160349176,0.01979208301176764
1559,5,0.01310892338848398,0.007676910769157894,0.03222323801783205,0.006894680408199764
1560,4,0.03012423313654278,0.006266158960895954,0.12173115521158184,0.041353528432965
1561,5,0.020007246414388287,0.006293995503258399,0.05406964703993758,0.012541186596970368
1562,5,0.02252613498262899,0.004900739990236012,0.07261813302549416,0.015426119384707525
1563,5,0.014832058301830958,0.006034336981400101,0.032709344708772174,0.007983771338609464
1564,5,0.018364797982201357,0.006992433197058631,0.048522626322916096,0.012832873735778377
1565,5,0.018194766308871117,0.005765144553151805,0.056032632793445426,0.0143082210889825
1566,5,0.031112169399515,0.004900739990236012,0.12175790049611575,0.0346686005251362
1567,5,0.015052916499782885,0.005818092916873683,0.050661968099322066,0.012679557701311897
1568,4,0.01228717206069993,0.004072225703103047,0.0341599190576228,0.010040928060208535
1569,5,0.035534762542406825,0.013217947626377298,0.1522433772663941,0.04130690138366459
1570,5,0.01539655910048581,0.006433267013184425,0.07076037156320528,0.01901896694117182
1571,5,0.042787300244388635,0.012530293156773448,0.2082198320914845,0.0578538050768303
1572,5,0.03569831030421004,0.006622870771876768,0.08170076901488413,0.0239187441433231
1573,4,0.023245508182467716,0.011230313021766745,0.05415315253510895,0.015074765499077467
1574,5,0.02146789508932527,0.003993448153750784,0.11802861352393501,0.032928135022037903
1575,5,0.059674394676982614,0.018693000799960027,0.18693000799960022,0.05818475314331388
1576,5,0.014816054865351477,0.006072920951752083,0.027412292653919493,0.007593826021943461
1577,5,0.007883397019469643,0.0,0.02108677579832412,0.006348357904907005
1578,4,0.029492049598959305,0.007927718703175782,0.06518963777667167,0.022837175539804588
1579,5,0.050810892470462596,0.011843842695664387,0.27830016834556404,0.07849713306946633
1580,4,0.018310594069536456,0.006711548325952655,0.03864198149136354,0.009757174806550691
1581,5,0.02099116183936305,0.009456041948728417,0.04740604259878138,0.010415892681850907
1582,4,0.010821983416479247,0.004601964602601225,0.014117915208981237,0.0026818078514224985
1583,5,0.025726465619413323,0.0,0.07072779723766472,0.023918129816496814
1584,5,0.0346283833393045,0.005997856664437226,0.13351899845512327,0.03816644507874889
1585,5,0.009823812950834041,0.0,0.033241378434410024,0.0105393111852853
1586,4,0.0156126956965421,0.011660751697667155,0.02542254141389555,0.0049336394437248235
1587,5,0.017023981760868917,0.00406535399463199,0.039825696112811726,0.009224105676160511
1588,5,0.0252111848941051,0.009592413546959399,0.06482993212910186,0.01913955085365323
1589,5,0.015014002229766298,0.008045907370796052,0.030232667130855925,0.006250557507442211
1590,5,0.027160823098148174,0.010802314890908065,0.14298943578793025,0.03994999246621054
1591,5,0.010107202962142767,0.004695886046935103,0.01844982575005087,0.0041790707632722805
1592,5,0.012949750180195337,0.007719338292156749,0.023017423600862546,0.005092412766871467
1593,5,0.008383202830499599,0.0009257929305844112,0.01844982575005087,0.004982504214904719
1594,5,0.014793022544932888,0.0,0.049366814596272235,0.013685940071390427
1595,4,0.010649999011289359,0.005997856664437226,0.018041089138224272,0.003976511109094025
1596,5,0.012449998420232426,0.0,0.030490951355562495,0.010087292195617272
1597,5,0.018161755683822747,0.01128105178519578,0.05142027788235643,0.011897091841302427
1598,5,0.03790255480086488,0.011228968297774719,0.20186058503186388,0.05632811619721442
1599,5,0.021496650372292134,0.006980705362777759,0.05285382217988812,0.01368526747954494
1600,4,0.011625634034834685,0.0,0.01859351593152887,0.0060269338361277815
1601,5,0.010961013360530694,0.0,0.021972813874997166,0.007756668987537183
1602,5,0.02492001961473061,0.0025055214945841156,0.06892964965915206,0.017623408643231257
1603,5,0.017334573189614802,0.009568250292003502,0.031021577127506993,0.006408089370903796
1604,5,0.0087610883093458,0.0,0.018693000799960027,0.007579643004954921
1605,4,0.027625987245261493,0.01033114956441737,0.07822413350685259,0.02452802996536276
1606,4,0.011735043585652692,0.007775087201803301,0.014669198133192292,0.002229218660248327
1607,5,0.011825766866281827,0.00567861126387287,0.017209538164201187,0.0028666815435601962
1608,5,0.06131182931119894,0.00856161115842984,0.20617350508583812,0.061893769070568296
