text_idx,gt_rank,recall@1,precision@1,recall@5,precision@5,recall@10,precision@10,recall@50,precision@50
1,208,0,0.0,0,0.0,0,0.0,0,0.0
1,4,0,0.0,1,0.2,1,0.5,1,0.1
1,48,0,0.0,0,0.0,0,0.0,1,0.04
1,20,0,0.0,0,0.0,0,0.0,1,0.1
1,852,0,0.0,0,0.0,0,0.0,0,0.0
15,242,0,0.0,0,0.0,0,0.0,0,0.0
15,576,0,0.0,0,0.0,0,0.0,0,0.0
15,585,0,0.0,0,0.0,0,0.0,0,0.0
15,580,0,0.0,0,0.0,0,0.0,0,0.0
15,314,0,0.0,0,0.0,0,0.0,0,0.0
30,373,0,0.0,0,0.0,0,0.0,0,0.0
30,10,0,0.0,0,0.0,0,0.0,1,0.1
30,80,0,0.0,0,0.0,0,0.0,0,0.0
30,451,0,0.0,0,0.0,0,0.0,0,0.0
30,241,0,0.0,0,0.0,0,0.0,0,0.0
40,159,0,0.0,0,0.0,0,0.0,0,0.0
40,172,0,0.0,0,0.0,0,0.0,0,0.0
40,173,0,0.0,0,0.0,0,0.0,0,0.0
40,164,0,0.0,0,0.0,0,0.0,0,0.0
40,163,0,0.0,0,0.0,0,0.0,0,0.0
52,823,0,0.0,0,0.0,0,0.0,0,0.0
52,509,0,0.0,0,0.0,0,0.0,0,0.0
52,553,0,0.0,0,0.0,0,0.0,0,0.0
52,64,0,0.0,0,0.0,0,0.0,0,0.0
52,33,0,0.0,0,0.0,0,0.0,1,0.1
59,76,0,0.0,0,0.0,0,0.0,0,0.0
59,529,0,0.0,0,0.0,0,0.0,0,0.0
59,187,0,0.0,0,0.0,0,0.0,0,0.0
59,5,0,0.0,0,0.0,1,0.5,1,0.1
59,125,0,0.0,0,0.0,0,0.0,0,0.0
70,24,0,0.0,0,0.0,0,0.0,1,0.1
70,1145,0,0.0,0,0.0,0,0.0,0,0.0
70,24,0,0.0,0,0.0,0,0.0,1,0.1
70,24,0,0.0,0,0.0,0,0.0,1,0.1
70,15,0,0.0,0,0.0,0,0.0,1,0.1
98,69,0,0.0,0,0.0,0,0.0,0,0.0
98,59,0,0.0,0,0.0,0,0.0,0,0.0
98,15,0,0.0,0,0.0,0,0.0,1,0.1
98,159,0,0.0,0,0.0,0,0.0,0,0.0
